timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:32:25.182,237,5,37,<<><<,>,0,slash,slash,1,416.84,0.2,1.285
2025-10-03T07:32:26.780,238,5,38,<<><<,>,0,slash,lshift,0,334.41,0.2,1.213
2025-10-03T07:32:28.428,239,5,39,>>>>>,>,1,slash,slash,1,316.11,0.2,1.314
2025-10-03T07:32:30.161,240,5,40,>>>>>,>,1,slash,slash,1,317.65,0.2,1.349
2025-10-03T07:32:31.741,241,5,41,>><>>,<,0,lshift,slash,0,316.67,0.2,1.282
2025-10-03T07:32:33.791,242,5,42,<<><<,>,0,slash,slash,1,650.49,0.2,1.329
2025-10-03T07:32:35.588,243,5,43,>><>>,<,0,lshift,lshift,1,464.93,0.2,1.233
2025-10-03T07:32:37.520,244,5,44,<<><<,>,0,slash,slash,1,565.99,0.2,1.234
2025-10-03T07:32:39.235,245,5,45,<<<<<,<,1,lshift,lshift,1,365.07,0.2,1.325
2025-10-03T07:32:40.901,246,5,46,<<<<<,<,1,lshift,lshift,1,382.34,0.2,1.32
2025-10-03T07:32:42.567,247,5,47,>>>>>,>,1,slash,slash,1,383.96,0.2,1.32
2025-10-03T07:32:44.282,248,5,48,>><>>,<,0,lshift,lshift,1,283.93,0.2,1.322
2025-10-03T07:32:46.047,249,5,49,>><>>,<,0,lshift,lshift,1,416.66,0.2,1.207
2025-10-03T07:32:47.662,250,5,50,<<<<<,<,1,lshift,lshift,1,383.72,0.2,1.36
2025-10-03T07:33:02.115,251,6,1,>><>>,<,0,lshift,lshift,1,466.85,0.2,1.22
2025-10-03T07:33:03.964,252,6,2,<<><<,>,0,slash,slash,1,482.38,0.2,1.234
2025-10-03T07:33:05.646,253,6,3,<<><<,>,0,slash,slash,1,450.69,0.2,1.352
2025-10-03T07:33:07.460,254,6,4,>><>>,<,0,lshift,lshift,1,449.76,0.2,1.383
2025-10-03T07:33:09.226,255,6,5,>>>>>,>,1,slash,slash,1,416.5,0.2,1.247
2025-10-03T07:33:10.841,256,6,6,<<><<,>,0,slash,lshift,0,350.58,0.2,1.367
2025-10-03T07:33:12.573,257,6,7,>><>>,<,0,lshift,slash,0,315.52,0.2,1.353
2025-10-03T07:33:14.204,258,6,8,>>>>>,>,1,slash,slash,1,266.58,0.2,1.222
2025-10-03T07:33:16.004,259,6,9,>>>>>,>,1,slash,slash,1,551.57,0.2,1.379
2025-10-03T07:33:17.719,260,6,10,<<<<<,<,1,lshift,lshift,1,382.2,0.2,1.314
2025-10-03T07:33:19.417,261,6,11,<<<<<,<,1,lshift,lshift,1,333.95,0.2,1.228
2025-10-03T07:33:21.133,262,6,12,>>>>>,>,1,slash,lshift,0,334.21,0.2,1.293
2025-10-03T07:33:22.880,263,6,13,<<<<<,<,1,lshift,lshift,1,416.96,0.2,1.223
2025-10-03T07:33:24.595,264,6,14,<<><<,>,0,slash,slash,1,382.43,0.2,1.382
